200	18.5457	97.1195	0.018615	1	558	0.09718	0.0898854	0	830
145	18.5431	97.2718	0	1	663	0.127365	0.0929916	0	442
150	18.5396	97.0058	0.0113568	1	740	0.100321	0.10772	0	1522
80	18.5384	97.0202	0.0232594	1	558	0.109439	0.100321	0	1435
80	18.5384	97.02	0.022106	1	740	0.130356	0.0723633	0	1435
175	18.5381	97.2174	0.00458445	1	663	0.0979768	0.115266	0	856
235	18.5381	97.138	0.0186493	1	558	0.134361	0.137047	0	843
175	18.5371	97.1989	0.00591239	1	740	0.118489	0.109667	0	1154
160	18.5229	97.1674	0.00800058	1	558	0.117678	0.105684	0	919
145	18.5131	97.1388	0.0130779	1	740	0.0841745	0.188578	0	832
200	18.5122	97.1467	0.00602263	1	530	0.095384	0.0870186	0	981
140	18.5118	97.2092	0.0157684	1	558	0.0963526	0.0847369	0	1227
85	18.5052	97.0409	0.0139717	1	558	0.0953193	0.103773	0	1238
40	18.5045	97.1341	0.00654452	1	558	0.108695	0.0792028	0	816
45	18.5023	97.1328	0.0470646	1	740	0.130082	0.0805629	0	816
90	18.5018	97.1356	0.0466931	1	558	0.0922511	0.0598353	0	816
120	18.4916	97.1451	0.0210255	1	740	0.0911369	0.0685148	0	851
190	18.4853	97.1341	0.0137674	1	530	0.094972	0.0643578	0	808
280	18.4758	97.2176	0.00750441	1	530	0.0794172	0.0750344	0	948
75	18.4718	97.1583	0.00603973	1	530	0.0931868	0.10527	0	860
80	18.467	97.1953	0.00603122	1	530	0.125905	0.0794172	0	827
95	18.4542	97.2157	0.0527028	1	530	0.149453	0.099495	0	890
110	18.4531	97.1804	0.00634459	1	747	0.0953263	0.126988	0	876
50	18.4493	97.0096	0.0276593	1	558	0.121288	0.120845	0	1099
185	18.4436	97.1377	0.0481008	1	530	0.125513	0.0772503	0	904
140	18.4347	97.1338	0.0124574	1	530	0.0858873	0.0797059	0	894
85	18.4296	97.138	0.0119296	1	530	0.0523999	0.119083	0	898
215	18.4274	97.1304	0.0251737	1	530	0.064863	0.0581166	0	898
70	18.4181	97.2884	0.00732891	1	138	0.101728	0.0712532	0	928
70	18.4178	97.2617	0.00942778	1	138	0.085092	0.101305	0	889
115	18.4126	97.2906	0.00619029	1	138	0.106966	0.106197	0	1008
55	18.4083	97.0013	0.00931971	1	740	0.0824289	0.10932	0	991
175	18.4085	97.2679	0.00749442	1	138	0.0732095	0.0917387	0	851
40	18.4066	97.3298	0.0352448	1	565	0.115174	0.0801301	0	743
90	18.3963	97.3149	0	1	138	0.148358	0.161499	0	973
35	18.3872	97.3358	0.0191459	1	565	0.117924	0.116198	0	712
50	18.3811	97.3574	0.01095	1	145	0.126283	0.0949712	0	985
140	18.3801	97.2981	0.0195795	1	138	0.0945916	0.132453	0	844
90	18.3792	97.2242	0.0249066	1	1027	0.124385	0.0869633	0	907
110	18.3715	97.231	0.00700266	1	453	0.113125	0.109387	0	999
130	18.3712	97.2461	0.00548015	1	453	0.151964	0.0896997	0	1000
130	18.3691	97.3669	0.0189759	1	194	0.151881	0.112436	0	788
123	18.3679	97.2649	0.00734325	1	453	0.0724862	0.149067	0	997
80	18.3581	97.2385	0.010695	1	453	0.121618	0.0965407	0	1309
50	18.3537	97.3715	0	1	194	0.0962091	0.0740455	0	836
60	18.3467	97.3693	0.0198831	1	936	0.0706949	0.146163	0	781
70	18.3437	97.1825	0.0157088	1	138	0.0997771	0.133225	0	921
60	18.3395	97.3343	0.00267355	1	607	0.0847369	0.13013	0	564
75	18.3381	97.2042	0.0203847	1	138	0.0556839	0.0926879	0	906
85	18.3373	97.317	0	1	138	0.109982	0.111529	0	469
110	18.3371	97.1746	0.004551	1	138	0.11574	0.110975	0	883
135	18.3345	97.3817	0	1	145	0.0754089	0.0662373	0	898
80	18.3316	97.223	0.0206496	1	635	0.0901871	0.11297	0	1016
60	18.3309	97.193	0.0186067	1	194	0.0862276	0.104865	0	958
215	18.3275	97.1627	0.015013	1	138	0.0834444	0.120698	0	895
125	18.3236	97.41	0.0124956	1	152	0.0943449	0.0854013	0	560
135	18.3232	97.2687	0.0112347	1	453	0.0834029	0.0695476	0	901
105	18.32	97.2273	0.0130751	1	194	0.10079	0.112018	0	954
135	18.3159	97.1913	0.0140807	1	138	0.0883838	0.141521	0	962
135	18.3151	97.1729	0.0229779	1	138	0.0862414	0.0810489	0	912
110	18.305	97.2754	0.00885678	1	936	0.09006	0.103877	0	1014
65	18.3032	97.328	0.00591566	1	936	0.0924785	0.119781	0	271
165	18.3026	97.1815	0.0130651	1	635	0.124117	0.117881	0	951
130	18.2998	97.4073	0	1	194	0.118856	0.0920348	0	783
60	18.297	97.4232	0.00674288	1	579	0.0938882	0.121457	0	671
30	18.2966	97.3086	0.00799136	1	936	0.0870151	0.147902	0	671
100	18.2965	97.3541	0.0348576	1	138	0.0832009	0.0857287	0	274
155	18.2906	97.3634	0.0328767	1	138	0.109667	0.13556	0	575
120	18.2899	97.2884	0.0152253	1	936	0.0811786	0.0957317	0	1010
135	18.2677	97.3189	0.0079523	1	936	0.0979605	0.104039	0	480
225	18.2669	97.3698	0.0152207	0	13494	0.0884813	0.0951936	0	144
105	18.267	97.3427	0.00874693	1	138	0.0661229	0.0884014	0	506
180	18.2627	97.351	0.0211285	1	138	0.120219	0.150115	0	312
205	18.2535	97.3727	0.0233642	1	138	0.13556	0.137231	0	291
85	18.2498	97.3689	0.0231584	1	145	0.0604827	0.0831094	0	117
115	18.248	97.4612	0.01272	1	208	0.10772	0.113823	0	607
170	18.2442	97.3764	0.0400936	1	138	0.102361	0.112461	583	205
105	18.243	97.3048	0.0197746	1	936	0.102162	0.116377	0	821
145	18.2427	97.4369	0.00883783	1	208	0.0872671	0.122089	0	657
80	18.2336	97.398	0.0175651	1	600	0.103505	0.0690535	0	526
115	18.2303	97.4429	0	1	138	0.123617	0.0669596	0	774
90	18.2302	97.3583	0.0140499	1	138	0.122821	0.127633	0	474
180	18.2191	97.3828	0	1	138	0.107061	0.109632	0	122
300	18.2177	97.452	0.0131411	1	138	0.112444	0.133387	0	797
155	18.2153	97.3335	0.0097307	1	194	0.0937165	0.102957	0	972
315	18.2084	97.3911	0.062485	1	138	0.103093	0.0813638	619	173
60	18.2078	97.2385	0.00465071	1	810	0.106888	0.0855082	0	802
175	18.1993	97.4232	0.026582	1	586	0.0663557	0.0998621	0	603
200	18.1889	97.3596	0.023753	1	194	0.121861	0.127381	0	403
155	18.189	97.4674	0.0349752	1	208	0.130883	0.0751628	0	557
155	18.1869	97.4668	0.0111627	1	208	0.119696	0.134432	0	557
65	18.1672	97.5574	0.0265114	1	600	0.119379	0.0824289	0	512
100	18.1868	97.3994	0.0159687	1	138	0.0687739	0.0694376	0	191
120	18.1654	97.4072	0.02186	1	138	0.171824	0.148266	0	137
140	18.1626	97.2519	0.00410138	1	810	0.116882	0.112815	0	411
110	18.1565	97.4768	0.0353513	1	208	0.0712734	0.0814212	0	418
110	18.1568	97.4718	0.0322321	1	208	0.0745613	0.0900228	0	418
100	17.8872	97.6371	0.00588077	1	446	0.0851031	0.0939936	0	284
120	18.1515	97.36	0.010653	1	565	0.0789051	0.123617	0	271
55	18.1492	97.5381	0.0296187	1	621	0.0797059	0.133762	587	530
90	18.1469	97.5946	0.0174842	1	243	0.0971708	0.127067	0	572
75	18.1421	97.4857	0.0886382	1	621	0.097058	0.102162	400	394
85	18.1382	97.6403	0.00720981	0	13494	0.119501	0.0798224	0	440
145	18.1374	97.549	0.038184	1	243	0.0959694	0.114434	591	549
150	18.1386	97.3838	0.0753425	1	565	0.0712532	0.110835	802	214
140	18.1362	97.4916	0.00949672	1	243	0.101979	0.147387	400	351
150	18.1356	97.5196	0.0894604	1	243	0.099674	0.1095	408	400
190	18.1434	97.4171	0.0213102	1	138	0.103779	0.14257	0	131
160	18.134	97.4476	0.0231866	1	600	0.0939936	0.109172	0	412
140	18.124	97.3849	0.0232939	1	565	0.0949256	0.0833838	0	151
85	18.1228	97.4915	0.0655152	1	243	0.0907534	0.0984601	405	384
205	18.1198	97.3922	0.0116689	1	208	0.12042	0.0758545	0	200
185	18.1192	97.4775	0.0249066	1	243	0.133201	0.120893	0	648
170	18.1173	97.5099	0.0587084	1	243	0.100548	0.164552	802	386
90	18.1092	97.3895	0.0245137	1	565	0.145003	0.0725259	0	174
125	18.1092	97.3547	0.00205796	1	565	0.0865148	0.105036	0	203
165	18.1038	97.4754	0.0119119	0	13494	0.133595	0.0763634	0	588
250	18.1019	97.4751	0	1	243	0.0883476	0.0718271	0	588
100	18.0945	97.4072	0	0	13494	0.0799073	0.105523	0	179
145	18.091	97.4065	0.0137129	1	208	0.137362	0.103351	0	161
210	18.0881	97.362	0.0113911	1	565	0.107586	0.0671066	0	205
140	18.0806	97.2681	0.016439	1	810	0.114308	0.141279	0	289
250	18.079	97.402	0.00430985	1	208	0.0883006	0.0966129	0	138
55	18.0795	97.2674	0.0156024	1	810	0.0513436	0.0897821	0	289
115	18.0737	97.5312	0.0684932	1	257	0.100094	0.0885574	413	334
60	18.0619	97.2544	0.0141514	1	810	0.0772503	0.135768	0	184
185	18.0612	97.3922	0.00853361	1	208	0.120698	0.0863848	0	133
55	18.0593	97.5392	0	1	621	0.0733143	0.0962024	0	396
200	18.0562	97.4956	0.0169742	1	257	0.100978	0.053351	0	583
80	18.0498	97.4991	0	0	13494	0.0938092	0.0893516	0	530
70	18.046	97.5058	0.0105374	1	635	0.0683067	0.104604	586	680
120	18.0432	97.382	0.00679499	1	565	0.121313	0.0812454	0	106
70	18.041	97.4976	0.0747198	1	264	0.0985347	0.0840294	400	503
100	18.0396	97.5989	0.00829423	1	621	0.117395	0.127085	0	471
205	18.0347	97.2557	0.00784339	1	810	0.0892906	0.0780581	0	176
115	18.0337	97.3851	0.0218612	1	565	0.102538	0.154009	0	137
295	18.0332	97.4493	0.0124533	1	285	0.096004	0.0906082	0	221
100	18.025	97.5049	0.00913242	1	621	0.0937667	0.0750117	0	572
60	18.025	97.5179	0.0661313	1	439	0.120109	0.0714134	406	484
65	18.0184	97.5668	0.00454064	1	635	0.13734	0.0968225	0	287
270	18.0175	97.3629	0.0195695	1	208	0.122135	0.0900991	0	135
130	18.0161	97.4221	0.0108792	1	936	0.0753329	0.0953263	0	62
95	18.0157	97.5444	0.0128316	1	621	0.105706	0.0740138	0	308
115	18.0151	97.6174	0.0476474	1	257	0.0792271	0.137915	0	554
65	18.0117	97.2202	0.00805802	1	768	0.0713346	0.112342	0	297
50	18.0101	97.6336	0.0534002	1	621	0.164431	0.117351	0	476
245	18.0068	97.4185	0.0185548	1	285	0.115029	0.0762748	0	72
180	18.0055	97.5172	0.00559128	1	635	0.133032	0.105567	0	628
100	17.9998	97.5689	0.0516925	1	264	0.113237	0.0975159	0	216
220	18.0027	97.472	0.0176237	1	285	0.118165	0.0621392	0	421
310	18.0024	97.3644	0.00912584	1	208	0.0863848	0.0791145	0	98
100	17.9959	97.5231	0.00484275	1	271	0.112761	0.130082	0	646
180	17.9933	97.283	0.00898271	1	439	0.0923435	0.141644	0	107
205	17.9879	97.5577	0.0699505	1	418	0.0889342	0.112761	405	316
90	17.9813	97.5591	0.0472367	1	446	0.0963558	0.136014	586	341
90	17.978	97.5602	0.0761035	1	418	0.116565	0.0981624	401	341
55	17.9779	97.2348	0.0410959	1	460	0.0788689	0.12994	988	173
115	17.9736	97.3563	0.0124533	1	768	0.0885574	0.117598	0	106
85	17.9708	97.6589	0.0140482	1	740	0.0916593	0.119728	0	379
280	17.9662	97.3825	0.0294234	1	439	0.091236	0.152955	0	237
210	17.9652	97.4447	0.010744	1	285	0.0929709	0.0816884	0	100
150	17.9636	97.5811	0.0391389	1	446	0.118191	0.0868453	590	190
145	17.961	97.4863	0.011912	1	285	0.062574	0.0616302	0	467
100	17.9606	97.5887	0.0720981	1	418	0.0895006	0.106463	409	312
75	17.9592	97.6167	0.0304414	1	446	0.123371	0.0763558	586	665
260	17.9517	97.4062	0.022038	1	285	0.0661772	0.100532	0	104
225	17.9515	97.5577	0.0205479	1	502	0.0833838	0.0905643	804	550
260	17.9498	97.3434	0.00695434	1	439	0.0777426	0.0561408	0	96
105	17.9484	97.5952	0.00842224	1	446	0.0737645	0.102772	0	170
145	17.9436	97.407	0.00595593	1	285	0.0966523	0.0877096	0	104
90	17.9331	97.3378	0	1	439	0.109952	0.0948149	0	92
98	17.9279	97.6106	0.0273973	1	446	0.131912	0.109179	590	271
90	17.925	97.5993	0.0842993	1	565	0.0831575	0.103332	0	269
270	17.9271	97.5878	0.0391389	1	446	0.100787	0.1082	0	515
140	17.9167	97.3507	0.0144196	1	439	0.123805	0.0903231	0	131
240	17.9155	97.2905	0.014944	1	439	0.0945766	0.16361	803	114
395	17.915	97.3681	0.00456621	1	439	0.0791664	0.18325	0	203
50	17.9122	97.6068	0.0684932	1	418	0.0838502	0.123574	406	202
90	17.9097	97.3392	0.0129565	1	439	0.0824498	0.1335	0	75
75	17.9067	97.5943	0	1	446	0.0669225	0.0748545	0	631
330	17.8976	97.3531	0.0111943	1	439	0.117881	0.0930592	0	161
110	17.897	97.3178	0.10274	1	439	0.0877008	0.080027	988	112
480	17.8864	97.275	0.00598884	1	439	0.0869755	0.101894	0	90
130	17.8937	97.2697	0.0328767	1	439	0.0955926	0.0834282	0	78
95	17.8936	97.2623	0.00761947	1	768	0.0896561	0.0753636	0	149
100	17.8819	97.3971	0.0382287	1	285	0.0911517	0.108947	0	114
260	17.8813	97.4123	0.0094262	1	285	0.110142	0.110123	0	80
325	17.8807	97.2672	0.0184733	1	936	0.0803904	0.100093	0	93
180	17.8799	97.2677	0.00579341	1	439	0.101763	0.0796272	0	93
95	17.8726	97.2402	0.00796964	1	439	0.0820472	0.0921618	0	536
115	17.8707	97.6257	0.0456621	0	13494	0.148997	0.0851983	0	333
250	17.8542	97.2814	0.0249066	1	439	0.118513	0.093316	0	80
240	17.8508	97.3422	0.0255868	1	439	0.122918	0.130365	0	159
115	17.8505	97.6238	0.00766318	1	446	0.110913	0.079869	0	415
85	17.8479	97.3443	0.0684932	1	439	0.0839218	0.101541	0	159
135	17.8414	97.3308	0.0119119	1	439	0.0951593	0.117078	0	111
215	17.8363	97.3397	0.0121181	1	439	0.0748545	0.130879	0	227
305	17.8276	97.397	0.0334113	1	369	0.070892	0.107647	0	163
150	17.824	97.4486	0.0524628	1	593	0.0743094	0.165093	0	78
115	17.8205	97.2769	0.0144196	1	775	0.0673763	0.0899442	0	115
245	17.8158	97.3328	0.0262051	1	439	0.0948096	0.116359	0	211
295	17.8925	97.5112	0.0883783	1	285	0.103027	0.0822974	0	332
280	17.8079	97.3988	0.0963978	1	369	0.0577894	0.0852557	0	108
80	17.805	97.2731	0.0031701	1	768	0.10144	0.094972	0	182
165	17.8022	97.2517	0.0164384	1	439	0.197289	0.0789341	0	531
175	17.7981	97.5525	0.00943262	1	285	0.0974774	0.152988	0	201
250	17.7924	97.41	0.0260552	1	600	0.0834393	0.102331	0	101
300	17.7833	97.2967	0.0342466	1	439	0.0921846	0.0835073	0	123
60	17.7796	97.3434	0.0980171	1	411	0.133762	0.0796479	0	268
140	17.7788	97.2895	0.0353574	1	411	0.119364	0.11258	0	54
255	17.7771	97.5572	0.19726	1	285	0.133445	0.110772	0	189
280	17.7738	97.4076	0.0112297	1	369	0.107007	0.100978	0	97
170	17.7602	97.3366	0.00263215	1	411	0.0878285	0.0854491	0	216
125	17.7568	97.532	0.0224987	1	285	0.121235	0.176662	0	69
325	17.7551	97.4443	0.0195695	1	369	0.0901683	0.116551	0	64
65	17.747	97.1933	0.0402901	1	411	0.0918015	0.121461	0	433
130	17.7457	97.2857	0.0070608	1	614	0.0770757	0.0661772	0	70
80	17.7439	97.5333	0.00872572	1	285	0.0763267	0.0876024	0	76
525	17.7396	97.4162	0.00913242	1	369	0.120845	0.153452	0	91
80	17.7396	97.2423	0.0329282	1	411	0.0796479	0.0627349	0	267
680	17.7358	97.4679	0.0136986	1	369	0.0922943	0.0861598	0	52
175	17.7362	97.5483	0.142694	1	285	0.119083	0.0853134	0	102
115	17.7336	97.7106	0	1	852	0.0971226	0.104361	0	540
275	17.728	97.4382	0.0104136	1	369	0.0939973	0.0959694	0	87
75	17.7253	97.229	0.0380518	1	614	0.12157	0.0769165	0	499
150	17.7244	97.551	0.00783615	1	285	0.0645804	0.083034	0	89
50	17.7198	97.2546	0.00856164	1	614	0.165153	0.115022	0	263
275	17.7171	97.4894	0.0365297	1	369	0.1475	0.130883	0	53
965	17.7144	97.4448	0.0379791	1	369	0.0813257	0.11883	0	65
355	17.7133	97.3406	0.0265135	1	411	0.0984347	0.0840829	0	156
210	17.7126	97.5617	0.00732583	1	614	0.143863	0.158382	0	102
105	17.7063	97.49	0.0258404	1	593	0.13013	0.0955086	0	52
360	17.7032	97.58	0.0805802	1	306	0.1216	0.0997434	0	168
60	17.7017	97.7293	0.0148322	1	852	0.0906128	0.103209	0	703
25	17.6947	97.7084	0.0410959	0	13494	0.104085	0.0801546	0	248
280	17.6904	97.5971	0.0842993	1	306	0.086437	0.0880874	0	135
100	17.6889	97.3596	0.00884279	1	411	0.0962024	0.0871854	0	344
625	17.6874	97.5298	0.0274775	1	922	0.0922106	0.103047	0	46
115	17.6836	97.748	0.0171742	1	852	0.0553396	0.062574	0	636
260	17.6797	97.5385	0.0622665	1	306	0.0585827	0.13502	0	53
290	17.6779	97.5834	0.0042487	1	306	0.0995323	0.100522	0	92
1100	17.6777	97.4586	0.0120933	1	369	0.12998	0.101585	0	70
240	17.6774	97.5239	0.0305416	1	369	0.0695628	0.111589	0	40
340	17.6747	97.288	0.0318017	1	411	0.0957125	0.0859187	0	43
215	17.6746	97.3231	0	1	411	0.18325	0.0689169	0	71
410	17.6701	97.5406	0.080491	1	306	0.0865127	0.116882	0	56
30	17.6701	97.7539	0	0	13494	0.079869	0.116565	0	620
95	17.6695	97.1998	0.0479452	1	411	0.0890952	0.0867685	0	424
100	17.6641	97.3243	0.0288392	1	411	0.0912837	0.0819106	0	67
130	17.6612	97.2364	0.0608828	1	411	0.0672139	0.108579	0	214
300	17.6522	97.572	0.0187714	1	306	0.0886259	0.144813	0	62
470	17.6478	97.4773	0.00184851	1	376	0.0892881	0.113125	0	54
210	17.654	97.5291	0.0144903	1	936	0.0716204	0.077464	0	38
790	17.6497	97.2838	0.0333164	1	411	0.115868	0.0695608	0	48
85	17.6491	97.7487	0.0186662	1	817	0.0877141	0.0808065	0	243
120	17.6469	97.5683	0.00734276	1	306	0.1337	0.0984347	0	56
230	17.6451	97.5941	0.00833616	1	726	0.0928716	0.0725649	0	105
200	17.6449	97.3071	0.0376041	1	411	0.111012	0.0985931	0	50
135	17.6345	97.5351	0.00942187	1	936	0.0766071	0.121861	0	37
335	17.6334	97.5298	0.0310855	1	369	0.0763132	0.0610832	0	43
140	17.6304	97.2672	0.0119119	1	411	0.0895368	0.0792098	0	29
235	17.6276	97.5437	0.0026539	1	614	0.0627756	0.103685	0	43
185	17.627	97.5121	0.0227307	1	369	0.0744995	0.0959223	0	43
365	17.6209	97.264	0.0105067	1	411	0.0847048	0.142683	0	28
65	17.6204	97.8179	0.016116	0	13494	0.105869	0.0913416	0	505
50	17.6118	97.7757	0.100457	0	13494	0.135874	0.107823	0	602
190	17.6109	97.2745	0.019135	1	411	0.0853683	0.0553396	0	95
245	17.6105	97.5861	0.00869666	1	726	0.110772	0.0812779	0	52
205	17.6077	97.6065	0.0198369	1	726	0.130365	0.164431	0	200
90	17.6046	97.2916	0.00810528	1	411	0.0876195	0.130536	0	97
250	17.5938	97.5577	0	1	306	0.155993	0.0737645	0	39
555	17.5903	97.5497	0.0238762	1	929	0.105764	0.102258	0	34
215	17.5891	97.5741	0.0438566	1	306	0.071805	0.104902	0	38
210	17.5867	97.2501	0.0221076	1	411	0.0740138	0.100605	0	28
290	17.5789	97.5103	0.0124946	1	369	0.130465	0.0968845	0	45
490	17.5788	97.5706	0.0109913	1	929	0.135768	0.0649272	0	36
165	17.5781	97.6365	0.0483481	1	306	0.106718	0.144207	0	61
350	17.5765	97.6305	0.0103419	1	306	0.138579	0.0865127	0	61
375	17.5749	97.623	0.00547945	1	306	0.0659632	0.0749337	0	38
140	17.5695	97.7269	0.0913242	1	894	0.0843583	0.104904	0	126
155	17.5613	97.6682	0.0322818	1	915	0.0981624	0.129791	0	128
165	17.5519	97.219	0.0118969	1	411	0.102371	0.0884378	0	51
105	17.5479	97.7347	0.0106939	1	908	0.104361	0.116662	0	30
435	17.5473	97.6605	0.00470717	1	908	0.0983907	0.0878285	0	61
225	17.5468	97.7464	0.00374548	1	894	0.100945	0.128771	0	63
130	17.5428	97.7819	0.0174059	1	894	0.116377	0.109456	0	391
70	17.5344	97.6768	0.0136014	1	908	0.0686924	0.160849	0	71
575	17.5316	97.6224	0.014725	1	306	0.120332	0.0584151	0	36
145	17.5158	97.7447	0.0127872	1	908	0.0797792	0.134894	0	25
650	17.5159	97.5136	0.0119279	1	369	0.0808065	0.137859	0	72
325	17.5126	97.6362	0.0110254	1	915	0.09638	0.0656088	0	30
425	17.5086	97.5203	0.000268109	1	369	0.0955007	0.0892906	0	60
425	17.5083	97.6206	0.0195549	1	929	0.0792098	0.102644	0	29
355	17.5062	97.5632	0.0347302	1	369	0.0972007	0.135414	0	51
260	17.5014	98.0112	0.0155837	1	243	0.0894869	0.0752289	0	168
190	17.4984	97.8029	0	0	13494	0.05778	0.109733	0	165
50	17.4944	97.7667	0	0	13494	0.0928079	0.0806102	0	55
230	17.4925	98.0065	0.0118643	1	243	0.0959223	0.0813826	0	135
260	17.4914	97.5279	0	1	376	0.107552	0.141729	0	71
400	17.4918	97.8142	0.011124	1	852	0.106259	0.0697772	0	176
350	17.482	97.7326	0.0165004	1	908	0.0920348	0.112746	0	42
200	17.481	97.6315	0.00517631	1	908	0.0893516	0.10781	0	36
150	17.4781	97.6571	0.0197681	1	908	0.0809461	0.0928014	0	24
785	17.4733	97.6101	0.0112381	1	908	0.115505	0.0690826	0	32
505	17.4728	97.5382	0.00789938	1	369	0.155756	0.0832009	0	82
135	17.4664	97.9539	0.0136986	1	243	0.104005	0.0796433	0	489
105	17.4613	97.8855	0.00944733	1	453	0.123295	0.0817726	0	64
130	17.4599	98.0331	0.0131052	1	243	0.0813826	0.086437	0	156
120	17.4594	97.9237	0.00270132	1	453	0.127469	0.0753329	0	385
110	17.4576	97.6533	0.0110244	1	908	0.133359	0.0849224	0	34
150	17.4453	97.917	0.0321717	1	509	0.0913046	0.0917215	0	315
290	17.4291	97.6415	0.0470969	1	908	0.0669596	0.0937498	0	26
240	17.4265	97.9564	0	1	243	0.0991244	0.112341	0	453
150	17.4267	98.0467	0	1	243	0.0968247	0.101397	0	202
200	17.4088	98.0042	0	1	243	0.0754502	0.125142	0	515
245	17.4062	97.9738	0	1	243	0.0948897	0.113674	0	605
275	17.4056	98.0168	0	1	243	0.103567	0.143153	0	448
200	17.3929	97.9301	0.0314141	1	243	0.130536	0.149453	0	586
105	17.3904	98.008	0.0119284	1	243	0.074406	0.107586	0	578
350	17.3866	97.6561	0.0128481	1	908	0.072725	0.0778116	0	23
160	17.3844	97.991	0.00332858	1	243	0.0627346	0.0695628	0	761
75	17.3786	98.0269	0.0178013	1	243	0.0607555	0.0919357	0	376
190	17.3782	97.9259	0.0103429	1	236	0.0757746	0.0768056	0	530
310	17.3558	98.0669	0.0387845	1	180	0.135966	0.0761786	0	267
140	17.3552	98.046	0	1	243	0.0965407	0.11467	0	504
425	17.3539	97.8929	0	0	13494	0.0956308	0.0907534	0	99
200	17.3321	98.0718	0.013553	1	187	0.096324	0.104511	0	318
465	17.3179	97.9031	0.0139308	1	992	0.087338	0.0854614	0	122
135	17.3039	98.0974	0.0179176	1	404	0.151554	0.106107	0	235
300	17.2988	97.9301	0	0	13494	0.0769165	0.0812168	0	175
1130	17.2908	97.814	0	0	13494	0.0776217	0.0954955	0	27
190	17.2894	98.1247	0.00913323	1	180	0.0650456	0.0934058	0	187
570	17.2766	97.9458	0	0	13494	0.103561	0.129376	0	147
265	17.2754	98.1424	0.00457061	1	187	0.0627263	0.0948897	0	167
525	16.9558	98.3084	0.00480654	1	642	0.100546	0.11806	0	269
330	17.2562	98.1561	0.00898395	1	243	0.071494	0.0716204	0	152
360	17.2401	97.838	0.00637146	0	13494	0.0716555	0.138579	0	52
300	17.2384	98.149	0.00415474	1	180	0.102859	0.115505	0	195
330	17.237	97.928	0	0	13494	0.140258	0.154576	0	73
325	17.2326	98.2049	0	1	180	0.0653771	0.0791141	0	131
535	17.2284	98.1651	0.0160193	1	180	0.0810489	0.074163	0	177
360	17.2206	97.9811	0	1	432	0.12307	0.0979521	0	79
1000	17.2166	98.2193	0.0203541	1	180	0.109733	0.148997	0	157
195	17.2112	98.1496	0.00879008	1	411	0.109364	0.104612	0	196
380	17.1966	98.0012	0.0111482	1	432	0.160849	0.134292	0	85
360	17.1966	98.0012	0.00472367	1	432	0.0780557	0.0986589	0	85
485	17.1888	98.1605	0.001553	1	243	0.0926033	0.124102	0	182
565	17.1847	98.002	0.0172427	1	432	0.0838645	0.107891	0	62
900	17.1795	97.8562	0.0105975	1	922	0.095427	0.0693706	0	19
1400	17.1779	97.8411	0.0235954	1	929	0.074163	0.0568567	0	20
290	17.1776	97.9333	0	0	13494	0.107434	0.0859964	0	81
1005	17.1717	97.8935	0.0125624	1	922	0.0860946	0.0675612	0	38
360	17.1651	98.0158	0.0273177	1	432	0.141521	0.0693556	0	89
295	17.1482	97.9858	0	1	432	0.111529	0.0782976	0	28
